N_PROF,N_LEVELS,pressure_mean,temperature_mean,salinity_mean,lat,lon,date,float_id,summary
0,0,15.0,20.15,36.937,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=15.0 dbar, T=20.149999618530273 °C, S=36.9370002746582 PSU"
0,1,25.0,20.15,36.925,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=25.0 dbar, T=20.149999618530273 °C, S=36.92499923706055 PSU"
0,2,35.0,20.18,36.944,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=35.0 dbar, T=20.18000030517578 °C, S=36.944000244140625 PSU"
0,3,45.0,20.11,36.919,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=45.0 dbar, T=20.110000610351562 °C, S=36.91899871826172 PSU"
0,4,55.0,20.1,36.916,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=55.0 dbar, T=20.100000381469727 °C, S=36.91600036621094 PSU"
0,5,65.0,20.07,36.897,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=65.0 dbar, T=20.06999969482422 °C, S=36.89699935913086 PSU"
0,6,75.0,20.1,36.909,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=75.0 dbar, T=20.100000381469727 °C, S=36.909000396728516 PSU"
0,7,85.0,20.12,36.928,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=85.0 dbar, T=20.1200008392334 °C, S=36.928001403808594 PSU"
0,8,95.0,20.12,36.916,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=95.0 dbar, T=20.1200008392334 °C, S=36.91600036621094 PSU"
0,9,105.0,20.12,36.921,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=105.0 dbar, T=20.1200008392334 °C, S=36.92100143432617 PSU"
0,10,115.0,19.97,36.892,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=115.0 dbar, T=19.969999313354492 °C, S=36.891998291015625 PSU"
0,11,125.0,19.2,36.76,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=125.0 dbar, T=19.200000762939453 °C, S=36.7599983215332 PSU"
0,12,135.0,18.43,36.628,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=135.0 dbar, T=18.43000030517578 °C, S=36.62799835205078 PSU"
0,13,145.0,18.26,36.597,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=145.0 dbar, T=18.260000228881836 °C, S=36.59700012207031 PSU"
0,14,155.0,17.92,36.554,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=155.0 dbar, T=17.920000076293945 °C, S=36.55400085449219 PSU"
0,15,165.0,17.57,36.484,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=165.0 dbar, T=17.56999969482422 °C, S=36.48400115966797 PSU"
0,16,175.0,17.3,36.445,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=175.0 dbar, T=17.299999237060547 °C, S=36.44499969482422 PSU"
0,17,185.0,17.01,36.397,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=185.0 dbar, T=17.010000228881836 °C, S=36.39699935913086 PSU"
0,18,195.0,16.66,36.332,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=195.0 dbar, T=16.65999984741211 °C, S=36.332000732421875 PSU"
0,19,212.0,16.22,36.264,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=212.0 dbar, T=16.219999313354492 °C, S=36.263999938964844 PSU"
0,20,238.0,15.68,36.182,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=238.0 dbar, T=15.680000305175781 °C, S=36.18199920654297 PSU"
0,21,263.0,15.4,36.13,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=263.0 dbar, T=15.399999618530273 °C, S=36.130001068115234 PSU"
0,22,288.0,14.89,36.043,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=288.0 dbar, T=14.890000343322754 °C, S=36.042999267578125 PSU"
0,23,313.0,14.23,35.943,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=313.0 dbar, T=14.229999542236328 °C, S=35.94300079345703 PSU"
0,24,337.0,13.82,35.885,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=337.0 dbar, T=13.819999694824219 °C, S=35.8849983215332 PSU"
0,25,363.0,13.56,35.845,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=363.0 dbar, T=13.5600004196167 °C, S=35.845001220703125 PSU"
0,26,388.0,13.29,35.814,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=388.0 dbar, T=13.289999961853027 °C, S=35.81399917602539 PSU"
0,27,413.0,13.02,35.781,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=413.0 dbar, T=13.020000457763672 °C, S=35.78099822998047 PSU"
0,28,438.0,12.78,35.739,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=438.0 dbar, T=12.779999732971191 °C, S=35.73899841308594 PSU"
0,29,463.0,12.46,35.704,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=463.0 dbar, T=12.460000038146973 °C, S=35.70399856567383 PSU"
0,30,487.0,12.23,35.679,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=487.0 dbar, T=12.229999542236328 °C, S=35.67900085449219 PSU"
0,31,512.0,12.02,35.654,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=512.0 dbar, T=12.020000457763672 °C, S=35.65399932861328 PSU"
0,32,537.0,11.63,35.605,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=537.0 dbar, T=11.630000114440918 °C, S=35.60499954223633 PSU"
0,33,563.0,11.41,35.567,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=563.0 dbar, T=11.40999984741211 °C, S=35.56700134277344 PSU"
0,34,588.0,11.15,35.539,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=588.0 dbar, T=11.149999618530273 °C, S=35.53900146484375 PSU"
0,35,613.0,10.86,35.498,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=613.0 dbar, T=10.859999656677246 °C, S=35.49800109863281 PSU"
0,36,637.0,10.45,35.452,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=637.0 dbar, T=10.449999809265137 °C, S=35.45199966430664 PSU"
0,37,662.0,10.13,35.407,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=662.0 dbar, T=10.130000114440918 °C, S=35.40700149536133 PSU"
0,38,687.0,9.91,35.386,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=687.0 dbar, T=9.90999984741211 °C, S=35.38600158691406 PSU"
0,39,712.0,9.59,35.338,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=712.0 dbar, T=9.59000015258789 °C, S=35.3380012512207 PSU"
0,40,738.0,9.29,35.311,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=738.0 dbar, T=9.289999961853027 °C, S=35.31100082397461 PSU"
0,41,763.0,8.92,35.268,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=763.0 dbar, T=8.920000076293945 °C, S=35.268001556396484 PSU"
0,42,787.0,8.64,35.24,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=787.0 dbar, T=8.640000343322754 °C, S=35.2400016784668 PSU"
0,43,813.0,8.34,35.209,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=813.0 dbar, T=8.34000015258789 °C, S=35.20899963378906 PSU"
0,44,838.0,7.98,35.162,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=838.0 dbar, T=7.980000019073486 °C, S=35.1619987487793 PSU"
0,45,862.0,7.7,35.141,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=862.0 dbar, T=7.699999809265137 °C, S=35.14099884033203 PSU"
0,46,887.0,7.6,35.133,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=887.0 dbar, T=7.599999904632568 °C, S=35.132999420166016 PSU"
0,47,912.0,7.52,35.137,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=912.0 dbar, T=7.519999980926514 °C, S=35.137001037597656 PSU"
0,48,938.0,7.43,35.139,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=938.0 dbar, T=7.429999828338623 °C, S=35.138999938964844 PSU"
0,49,963.0,7.28,35.138,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=963.0 dbar, T=7.28000020980835 °C, S=35.13800048828125 PSU"
0,50,988.0,7.13,35.125,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=988.0 dbar, T=7.130000114440918 °C, S=35.125 PSU"
0,51,1013.0,7.15,35.158,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1013.0 dbar, T=7.150000095367432 °C, S=35.15800094604492 PSU"
0,52,1038.0,7.06,35.15,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1038.0 dbar, T=7.059999942779541 °C, S=35.150001525878906 PSU"
0,53,1062.0,6.91,35.159,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1062.0 dbar, T=6.909999847412109 °C, S=35.159000396728516 PSU"
0,54,1087.0,6.88,35.167,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1087.0 dbar, T=6.880000114440918 °C, S=35.16699981689453 PSU"
0,55,1112.0,6.86,35.198,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1112.0 dbar, T=6.860000133514404 °C, S=35.198001861572266 PSU"
0,56,1137.0,6.85,35.218,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1137.0 dbar, T=6.849999904632568 °C, S=35.21799850463867 PSU"
0,57,1162.0,6.81,35.225,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1162.0 dbar, T=6.809999942779541 °C, S=35.224998474121094 PSU"
0,58,1188.0,6.76,35.231,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1188.0 dbar, T=6.760000228881836 °C, S=35.23099899291992 PSU"
0,59,1212.0,6.71,35.248,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1212.0 dbar, T=6.710000038146973 °C, S=35.24800109863281 PSU"
0,60,1237.0,6.6,35.238,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1237.0 dbar, T=6.599999904632568 °C, S=35.237998962402344 PSU"
0,61,1262.0,6.48,35.238,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1262.0 dbar, T=6.480000019073486 °C, S=35.237998962402344 PSU"
0,62,1287.0,6.37,35.228,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1287.0 dbar, T=6.369999885559082 °C, S=35.22800064086914 PSU"
0,63,1313.0,6.27,35.229,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1313.0 dbar, T=6.269999980926514 °C, S=35.229000091552734 PSU"
0,64,1337.0,6.19,35.222,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1337.0 dbar, T=6.190000057220459 °C, S=35.22200012207031 PSU"
0,65,1363.0,6.03,35.218,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1363.0 dbar, T=6.03000020980835 °C, S=35.21799850463867 PSU"
0,66,1387.0,5.96,35.211,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1387.0 dbar, T=5.960000038146973 °C, S=35.21099853515625 PSU"
0,67,1413.0,5.94,35.208,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1413.0 dbar, T=5.940000057220459 °C, S=35.20800018310547 PSU"
0,68,1437.0,5.87,35.213,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1437.0 dbar, T=5.869999885559082 °C, S=35.2130012512207 PSU"
0,69,1462.0,5.66,35.181,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1462.0 dbar, T=5.659999847412109 °C, S=35.180999755859375 PSU"
0,70,1487.0,5.49,35.164,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1487.0 dbar, T=5.489999771118164 °C, S=35.16400146484375 PSU"
0,71,1512.0,5.39,35.165,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1512.0 dbar, T=5.389999866485596 °C, S=35.165000915527344 PSU"
0,72,1538.0,5.38,35.174,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1538.0 dbar, T=5.380000114440918 °C, S=35.17399978637695 PSU"
0,73,1563.0,5.35,35.171,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1563.0 dbar, T=5.349999904632568 °C, S=35.17100143432617 PSU"
0,74,1588.0,5.2,35.167,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1588.0 dbar, T=5.199999809265137 °C, S=35.16699981689453 PSU"
0,75,1612.0,5.04,35.139,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1612.0 dbar, T=5.039999961853027 °C, S=35.138999938964844 PSU"
0,76,1637.0,4.98,35.143,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1637.0 dbar, T=4.980000019073486 °C, S=35.143001556396484 PSU"
0,77,1663.0,4.97,35.141,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1663.0 dbar, T=4.96999979019165 °C, S=35.14099884033203 PSU"
0,78,1687.0,4.87,35.131,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1687.0 dbar, T=4.869999885559082 °C, S=35.13100051879883 PSU"
0,79,1712.0,4.78,35.132,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1712.0 dbar, T=4.78000020980835 °C, S=35.13199996948242 PSU"
0,80,1738.0,4.72,35.113,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1738.0 dbar, T=4.71999979019165 °C, S=35.112998962402344 PSU"
0,81,1763.0,4.68,35.109,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1763.0 dbar, T=4.679999828338623 °C, S=35.10900115966797 PSU"
0,82,1788.0,4.62,35.113,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1788.0 dbar, T=4.619999885559082 °C, S=35.112998962402344 PSU"
0,83,1813.0,4.57,35.096,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1813.0 dbar, T=4.570000171661377 °C, S=35.09600067138672 PSU"
0,84,1838.0,4.5,35.099,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1838.0 dbar, T=4.5 °C, S=35.0989990234375 PSU"
0,85,1863.0,4.46,35.083,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1863.0 dbar, T=4.460000038146973 °C, S=35.08300018310547 PSU"
0,86,1887.0,4.41,35.089,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1887.0 dbar, T=4.409999847412109 °C, S=35.0890007019043 PSU"
0,87,1912.0,4.35,35.082,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1912.0 dbar, T=4.349999904632568 °C, S=35.082000732421875 PSU"
0,88,1937.0,4.29,35.086,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1937.0 dbar, T=4.289999961853027 °C, S=35.08599853515625 PSU"
0,89,1962.0,4.24,35.069,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1962.0 dbar, T=4.239999771118164 °C, S=35.069000244140625 PSU"
0,90,1988.0,4.2,35.075,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=1988.0 dbar, T=4.199999809265137 °C, S=35.07500076293945 PSU"
1,0,5.0,20.17,36.939,25.978,-18.032,2002-03-06 05:00:00.000000000,1,"Profile at (25.98, -18.03) on 2002-03-06 05:00:00 - P=5.0 dbar, T=20.170000076293945 °C, S=36.93899917602539 PSU"
0,0,15.0,19.56999969482422,36.784000396728516,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=15.0 dbar, T=19.56999969482422 °C, S=36.784000396728516 PSU"
0,1,25.0,19.559999465942383,36.78099822998047,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=25.0 dbar, T=19.559999465942383 °C, S=36.78099822998047 PSU"
0,2,35.0,19.06999969482422,36.75,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=35.0 dbar, T=19.06999969482422 °C, S=36.75 PSU"
0,3,45.0,18.829999923706055,36.74800109863281,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=45.0 dbar, T=18.829999923706055 °C, S=36.74800109863281 PSU"
0,4,55.0,18.739999771118164,36.7400016784668,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=55.0 dbar, T=18.739999771118164 °C, S=36.7400016784668 PSU"
0,5,65.0,18.700000762939453,36.729000091552734,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=65.0 dbar, T=18.700000762939453 °C, S=36.729000091552734 PSU"
0,6,75.0,18.639999389648438,36.72800064086914,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=75.0 dbar, T=18.639999389648438 °C, S=36.72800064086914 PSU"
0,7,85.0,18.56999969482422,36.72700119018555,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=85.0 dbar, T=18.56999969482422 °C, S=36.72700119018555 PSU"
0,8,95.0,18.489999771118164,36.72600173950195,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=95.0 dbar, T=18.489999771118164 °C, S=36.72600173950195 PSU"
0,9,105.0,18.440000534057617,36.715999603271484,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=105.0 dbar, T=18.440000534057617 °C, S=36.715999603271484 PSU"
0,10,115.0,18.200000762939453,36.6619987487793,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=115.0 dbar, T=18.200000762939453 °C, S=36.6619987487793 PSU"
0,11,125.0,18.09000015258789,36.637001037597656,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=125.0 dbar, T=18.09000015258789 °C, S=36.637001037597656 PSU"
0,12,135.0,17.940000534057617,36.604000091552734,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=135.0 dbar, T=17.940000534057617 °C, S=36.604000091552734 PSU"
0,13,145.0,17.68000030517578,36.540000915527344,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=145.0 dbar, T=17.68000030517578 °C, S=36.540000915527344 PSU"
0,14,155.0,17.489999771118164,36.499000549316406,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=155.0 dbar, T=17.489999771118164 °C, S=36.499000549316406 PSU"
0,15,165.0,17.450000762939453,36.505001068115234,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=165.0 dbar, T=17.450000762939453 °C, S=36.505001068115234 PSU"
0,16,175.0,17.149999618530273,36.43199920654297,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=175.0 dbar, T=17.149999618530273 °C, S=36.43199920654297 PSU"
0,17,185.0,16.850000381469727,36.36600112915039,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=185.0 dbar, T=16.850000381469727 °C, S=36.36600112915039 PSU"
0,18,195.0,16.6200008392334,36.323001861572266,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=195.0 dbar, T=16.6200008392334 °C, S=36.323001861572266 PSU"
0,19,213.0,16.229999542236328,36.262001037597656,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=213.0 dbar, T=16.229999542236328 °C, S=36.262001037597656 PSU"
0,20,237.0,15.819999694824219,36.1879997253418,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=237.0 dbar, T=15.819999694824219 °C, S=36.1879997253418 PSU"
0,21,262.0,15.449999809265137,36.13800048828125,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=262.0 dbar, T=15.449999809265137 °C, S=36.13800048828125 PSU"
0,22,287.0,15.180000305175781,36.09400177001953,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=287.0 dbar, T=15.180000305175781 °C, S=36.09400177001953 PSU"
0,23,313.0,14.720000267028809,36.013999938964844,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=313.0 dbar, T=14.720000267028809 °C, S=36.013999938964844 PSU"
0,24,337.0,14.350000381469727,35.96799850463867,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=337.0 dbar, T=14.350000381469727 °C, S=35.96799850463867 PSU"
0,25,363.0,13.989999771118164,35.91999816894531,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=363.0 dbar, T=13.989999771118164 °C, S=35.91999816894531 PSU"
0,26,388.0,13.649999618530273,35.87099838256836,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=388.0 dbar, T=13.649999618530273 °C, S=35.87099838256836 PSU"
0,27,413.0,13.34000015258789,35.83000183105469,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=413.0 dbar, T=13.34000015258789 °C, S=35.83000183105469 PSU"
0,28,438.0,13.0,35.7869987487793,31.423000000000002,-19.163,2002-05-24 05:04:00.000000000,1,"Profile at (31.42, -19.16) on 2002-05-24 - P=438.0 dbar, T=13.0 °C, S=35.7869987487793 PSU"
